Timestamp (s),Power (W)
.074141105,576.00
1.291284461,576.00
2.395960211,576.00
3.638927325,576.00
4.829487886,576.00
5.880096829,576.00
6.991422107,576.00
8.057200014,576.00
9.144298307,576.00
10.173030389,576.00
11.239808341,696.00
12.402020904,696.00
13.485496798,696.00
14.620722937,696.00
15.796661910,696.00
16.984552909,696.00
18.079925036,696.00
19.189936573,696.00
20.348141910,696.00
21.427057746,696.00
22.507914737,704.00
23.965942686,704.00
25.057260213,704.00
26.136589288,704.00
27.312196233,704.00
28.439362470,704.00
29.572669347,704.00
30.710794172,704.00
31.827673219,704.00
32.950515604,704.00
34.300937310,912.00
35.490744472,912.00
36.571748627,912.00
37.700759874,912.00
38.756378517,912.00
39.787337122,912.00
40.808640791,912.00
41.891894605,912.00
42.916582223,912.00
44.114547927,912.00
45.286545164,704.00
46.460489770,704.00
47.641847587,704.00
48.736050225,704.00
49.761147005,704.00
50.886717672,704.00
51.948406627,704.00
52.997276351,704.00
54.258502286,704.00
55.355516203,704.00
56.437658643,704.00
57.644427296,704.00
58.800624523,704.00
59.900942925,704.00
60.963023370,704.00
62.027915706,704.00
63.040704213,704.00
64.371122172,704.00
65.498227919,704.00
66.583412926,704.00
67.702758857,704.00
68.892192165,704.00
70.007683438,704.00
71.048234695,704.00
72.176750745,704.00
73.259451718,704.00
74.309607646,704.00
75.564539579,704.00
76.641509352,704.00
77.738216504,704.00
78.871528362,712.00
80.070909181,712.00
81.154562761,712.00
82.223186818,712.00
83.340326109,712.00
84.569226259,712.00
85.627989937,712.00
86.752224339,712.00
87.824792389,712.00
88.907039462,712.00
89.995132083,696.00
91.307216619,696.00
92.405866423,696.00
93.579841663,696.00
94.859096692,696.00
95.891881385,696.00
96.991235608,696.00
98.047333309,696.00
99.149431362,696.00
100.212392755,696.00
101.355738532,704.00
102.464475952,704.00
103.698049716,704.00
104.862962984,704.00
105.922385774,704.00
106.963676913,704.00
108.043348483,704.00
109.109725907,704.00
110.196503254,704.00
111.251627208,704.00
112.349188756,704.00
113.566048920,704.00
114.842703446,704.00
115.966745363,704.00
117.021376921,704.00
118.077357958,704.00
119.106491057,704.00
120.160744190,704.00
121.202914947,704.00
122.299714927,704.00
123.464493408,704.00
124.928692122,704.00
125.992273506,704.00
127.078757063,704.00
128.144680935,704.00
129.173737617,704.00
130.175413297,704.00
131.193031890,704.00
132.269604097,704.00
133.302227036,704.00
134.336225376,704.00
135.718672119,704.00
136.814270913,704.00
137.874403267,704.00
138.950184313,704.00
140.030806250,704.00
141.104246050,704.00
142.150784352,704.00
143.346213925,704.00
144.509356749,704.00
145.616346094,712.00
146.780226481,712.00
147.886206444,712.00
149.018176976,712.00
150.058268859,712.00
151.072839371,712.00
152.025941011,712.00
153.098197759,712.00
154.447473031,712.00
155.494154012,712.00
156.547985358,712.00
157.654724720,704.00
158.849063660,704.00
160.001781629,704.00
161.054519125,704.00
162.059854641,704.00
163.079189338,704.00
164.397848224,704.00
165.477203221,704.00
166.512220662,704.00
167.570741629,704.00
168.656390915,696.00
169.798455379,696.00
170.887516392,696.00
171.943470292,696.00
173.006441873,696.00
174.325251493,696.00
175.457024134,696.00
176.516563050,696.00
177.641213407,696.00
178.741615016,696.00
179.873417248,712.00
180.934404113,712.00
182.033763194,712.00
183.074747000,712.00
