STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59510507 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 54
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4952376523
CPU_CLOCKS_UNHALTED,PMC1,2093318351
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,56356519
TABLE,Group 1 Metric,L2,8
Metric,HWThread 54,
Runtime (RDTSC) [s],10.8139,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4227,
L2D load bandwidth [MBytes/s],333.5346,
L2D load data volume [GBytes],3.6068,
L2 bandwidth [MBytes/s],333.5346,
L2 data volume [GBytes],3.6068,
