STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595123745 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 33
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4226001286
CPU_CLOCKS_UNHALTED,PMC1,2033044641
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,69453439
TABLE,Group 1 Metric,L2,8
Metric,HWThread 33,
Runtime (RDTSC) [s],10.9841,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4811,
L2D load bandwidth [MBytes/s],404.6779,
L2D load data volume [GBytes],4.4450,
L2 bandwidth [MBytes/s],404.6779,
L2 data volume [GBytes],4.4450,
