STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595093059 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 6
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4903466823
CPU_CLOCKS_UNHALTED,PMC1,2072396350
DATA_CACHE_ACCESSES,PMC2,2354039343
DATA_CACHE_REFILLS_ALL,PMC3,9395025
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 6,
Runtime (RDTSC) [s],11.3378,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4226,
data cache requests,2354039343,
data cache request rate,0.4801,
data cache misses,9395025,
data cache miss rate,0.0019,
data cache miss ratio,0.0040,
