STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595113973 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 55
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4608257514
CPU_CLOCKS_UNHALTED,PMC1,2054229941
DATA_CACHE_ACCESSES,PMC2,2175032381
DATA_CACHE_REFILLS_ALL,PMC3,7570932
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 55,
Runtime (RDTSC) [s],11.4451,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4458,
data cache requests,2175032381,
data cache request rate,0.4720,
data cache misses,7570932,
data cache miss rate,0.0016,
data cache miss ratio,0.0035,
