    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5776014-sb   jvandijk   experiment-ear.j MO     1     2.57/2.60/---    554.00     528.16   ---     ---   292602       ---      ---     ---   ---             ---     ---          
[0m[0m5776014-0    jvandijk   experiment-ear.j MO     1     2.57/2.60/1.47   522.77     549.19   146.77  0.63  287098       1.6561   1.4     30.0  0.00/---        ---     ---          

