JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
5776014;0;tcn371;2574000;1467000;2600000;0.933898;0.650962;41.432931;159.971832;15.554269;22.235976;398.972864;0.000000;404.315009;7240515255196;11122790221895;905.717624;93215854697;63701198868;0;0;0;21130030098392;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162922;25;03-04-2024 18:48:42
5776014;0;tcn371;2574000;1467000;2600000;1.139198;0.679761;40.898695;156.886019;0.002561;24.188774;485.955995;0.000000;406.957603;3587598283034;5277731911809;926.939858;47907049919;32803977322;0;0;0;32218339835424;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162933;36;03-04-2024 18:48:53
5776014;0;tcn371;2574000;1467000;2600000;1.173898;0.639216;36.488081;151.303603;31.508854;27.931338;499.788014;0.000000;411.236069;3679617158508;5756454181913;929.856170;47570700622;32451772023;0;0;0;43185913434232;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162945;48;03-04-2024 18:49:05
5776014;0;tcn371;2574000;1467000;2600000;1.133098;0.685259;41.425816;157.915430;32.643399;23.583182;524.403101;0.000000;407.640587;3552352037187;5183954700787;939.158220;47666765197;32619212508;0;0;0;54246595297904;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162959;61;03-04-2024 18:49:19
5776014;0;tcn371;2574000;1467000;2600000;1.104698;0.620286;35.658572;148.855478;0.010667;29.716118;490.903441;0.000000;413.362721;4404541540275;7100827765250;936.264883;56310548436;38403891820;0;0;0;67200858936632;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162972;75;03-04-2024 18:49:32
5776014;0;tcn371;2574000;1467000;2600000;1.025498;0.686769;40.666479;159.085068;0.008548;22.979208;531.936679;0.000000;408.482257;4109549363250;5983889791505;943.224819;55514304800;38016649468;0;0;0;80090122865008;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162984;86;03-04-2024 18:49:44
5776014;0;tcn371;2574000;1467000;2600000;1.133498;0.685982;41.073455;157.686950;0.008335;23.813578;536.216303;0.000000;408.798461;3521859800859;5134038988973;947.327606;47386043491;32389556928;0;0;0;91069020477160;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162995;97;03-04-2024 18:49:55
5776014;0;tcn371;2574000;1467000;2600000;1.048398;0.675425;39.016807;155.775262;0.004490;24.627823;521.223835;0.000000;409.434916;6595033591448;9764271547878;950.450650;87432082589;59737196344;0;0;0;111299097657848;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163016;118;03-04-2024 18:50:16
5776014;0;tcn371;2574609;1467000;2600000;1.091698;0.609080;33.794815;149.416849;0.004309;30.795007;585.097791;0.000000;417.955479;6920871646827;11362821160997;946.519628;88425412149;60362195114;0;0;0;131578566177288;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163038;140;03-04-2024 18:50:38
5776014;0;tcn371;2574000;1467000;2600000;1.069898;0.650748;36.917994;152.484792;0.004404;27.198293;572.858401;0.000000;411.999860;6722776562937;10330842597307;946.768567;87808775820;59938139453;0;0;0;151840648730528;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163059;162;03-04-2024 18:50:59
