STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595130778 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 70
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3122205813855
CPU_CLOCKS_UNHALTED,PMC1,1641797733586
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,28080614339
TABLE,Group 1 Metric,L2,8
Metric,HWThread 70,
Runtime (RDTSC) [s],661.0878,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5258,
L2D load bandwidth [MBytes/s],2718.4879,
L2D load data volume [GBytes],1797.1593,
L2 bandwidth [MBytes/s],2718.4879,
L2 data volume [GBytes],1797.1593,
