STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595129185 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 49
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3210311172303
CPU_CLOCKS_UNHALTED,PMC1,1639034744499
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,28528613931
TABLE,Group 1 Metric,L2,8
Metric,HWThread 49,
Runtime (RDTSC) [s],661.0729,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5106,
L2D load bandwidth [MBytes/s],2761.9211,
L2D load data volume [GBytes],1825.8313,
L2 bandwidth [MBytes/s],2761.9211,
L2 data volume [GBytes],1825.8313,
