STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595132961 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 119
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3241744994470
CPU_CLOCKS_UNHALTED,PMC1,1644805265777
DATA_CACHE_ACCESSES,PMC2,1622762994365
DATA_CACHE_REFILLS_ALL,PMC3,6386440264
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 119,
Runtime (RDTSC) [s],661.5077,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5074,
data cache requests,1622762994365,
data cache request rate,0.5006,
data cache misses,6386440264,
data cache miss rate,0.0020,
data cache miss ratio,0.0039,
