STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595144485 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 68
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1704051163709
CPU_CLOCKS_UNHALTED,PMC1,895887949520
RETIRED_UOPS,PMC2,1699507130751
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 68,
Runtime (RDTSC) [s],369.9110,
Runtime unhalted [s],345.2170,
Clock [MHz],-,
CPI,0.5257,
CPI (based on uops),0.5271,
IPC,1.9021,
