    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5776016-sb   jvandijk   experiment-ear.j MO     1     2.57/2.60/---    535.00     508.41   ---     ---   272002       ---      ---     ---   ---             ---     ---          
[0m[0m5776016-0    jvandijk   experiment-ear.j MO     1     2.57/2.60/1.47   501.50     527.59   152.85  0.65  264588       1.7955   1.5     27.0  0.00/---        ---     ---          

