STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595097176 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 53
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4992000071
CPU_CLOCKS_UNHALTED,PMC1,2247601897
DATA_CACHE_ACCESSES,PMC2,2357515770
DATA_CACHE_REFILLS_ALL,PMC3,9473877
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 53,
Runtime (RDTSC) [s],12.6912,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4502,
data cache requests,2357515770,
data cache request rate,0.4723,
data cache misses,9473877,
data cache miss rate,0.0019,
data cache miss ratio,0.0040,
