JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
5776024;0;tcn86;2574000;1467000;2600000;0.009019;0.528584;30.920315;132.277221;10.795666;35.094353;352.200901;0.000000;429.850196;4679430757647;8852770801310;414.084508;69212829983;48518430991;0;0;0;13916320580328;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162931;34;03-04-2024 18:48:51
5776024;0;tcn86;2574000;1467000;2600000;0.009124;0.540561;31.077356;130.701436;0.002227;35.568613;414.265845;0.000000;431.767155;4058513051731;7507967480739;577.771520;63988747361;45034269006;0;0;0;26997652795296;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162944;47;03-04-2024 18:49:04
5776024;0;tcn86;2574000;1467000;2600000;0.009088;0.542330;30.808455;131.079221;0.002238;35.142159;539.699799;0.000000;432.520694;4055949757640;7478753729704;670.014055;63946023127;45052378018;0;0;0;40083446191256;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162957;60;03-04-2024 18:49:17
5776024;0;tcn86;2574000;1467000;2600000;0.009029;0.543153;31.581656;131.959607;0.002261;34.884251;552.995803;0.000000;433.671793;4022185914073;7405257421027;729.879937;63958247289;45089194905;0;0;0;53153514629736;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162970;73;03-04-2024 18:49:30
5776024;0;tcn86;2574000;1467000;2600000;0.009131;0.540280;30.289572;130.427254;0.001119;36.188351;576.321755;0.000000;434.508229;8144530419619;15074652026611;800.152532;128072644882;90156883878;0;0;0;79310993906992;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162996;99;03-04-2024 18:49:56
5776024;0;tcn86;2574000;1467000;2600000;0.009151;0.540287;29.916946;130.123875;0.001116;35.540583;557.751782;0.000000;434.909445;8172788097738;15126743630507;840.484104;127960453193;90007253866;0;0;0;105463743660184;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163023;125;03-04-2024 18:50:23
5776024;0;tcn86;2574000;1467000;2600000;0.008992;0.546112;31.140626;132.305174;0.001136;34.773003;592.721279;0.000000;435.177235;8021812869487;14688955182540;869.394979;127853208468;90040032070;0;0;0;131607173054040;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163049;151;03-04-2024 18:50:49
5776024;0;tcn86;2574000;1467000;2600000;0.009047;0.543524;30.326822;131.571518;0.001129;34.909099;542.164726;0.000000;435.681573;8070188774797;14847892688756;889.125909;127846763675;90036420830;0;0;0;157750099411648;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163075;177;03-04-2024 18:51:15
5776024;0;tcn86;2574000;1467000;2600000;0.009241;0.537644;29.618810;128.695134;0.001105;36.051849;554.244407;0.000000;435.896086;8254741261897;15353548377976;901.195361;127971445856;89981083998;0;0;0;183873946001752;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163101;204;03-04-2024 18:51:41
5776024;0;tcn86;2574000;1467000;2600000;0.009299;0.533873;29.204060;128.105197;0.001098;36.205912;551.198873;0.000000;436.002945;8310870781532;15567131439941;909.956653;128088092943;90046303109;0;0;0;210035676965744;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163128;231;03-04-2024 18:52:08
