    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5776024-sb   jvandijk   experiment-ear.j MO     1     2.57/2.60/---    318.00     503.14   ---     ---   159998       ---      ---     ---   ---             ---     ---          
[0m[0m5776024-0    jvandijk   experiment-ear.j MO     1     2.57/2.60/1.47   286.86     544.62   121.66  0.54  156232       1.7005   2.5     32.8  0.00/---        ---     ---          

