STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595138938 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 20
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5139429604
CPU_CLOCKS_UNHALTED,PMC1,2556076657
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,74422014
TABLE,Group 1 Metric,L2,8
Metric,HWThread 20,
Runtime (RDTSC) [s],11.9284,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4973,
L2D load bandwidth [MBytes/s],399.3005,
L2D load data volume [GBytes],4.7630,
L2 bandwidth [MBytes/s],399.3005,
L2 data volume [GBytes],4.7630,
