STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595141015 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 102
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4956326023
CPU_CLOCKS_UNHALTED,PMC1,2552960405
RETIRED_UOPS,PMC2,4928085634
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 102,
Runtime (RDTSC) [s],11.9193,
Runtime unhalted [s],0.9837,
Clock [MHz],-,
CPI,0.5151,
CPI (based on uops),0.5180,
IPC,1.9414,
