STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595107685 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 49
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,7126440925
CPU_CLOCKS_UNHALTED,PMC1,2955966813
DATA_CACHE_ACCESSES,PMC2,3477126077
DATA_CACHE_REFILLS_ALL,PMC3,10734698
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 49,
Runtime (RDTSC) [s],13.0948,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4148,
data cache requests,3477126077,
data cache request rate,0.4879,
data cache misses,10734698,
data cache miss rate,0.0015,
data cache miss ratio,0.0031,
