STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595081147 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 53
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5509171631
CPU_CLOCKS_UNHALTED,PMC1,2606688909
RETIRED_UOPS,PMC2,5488867532
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 53,
Runtime (RDTSC) [s],12.1883,
Runtime unhalted [s],1.0045,
Clock [MHz],-,
CPI,0.4732,
CPI (based on uops),0.4749,
IPC,2.1135,
