STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595090735 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 119
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,7082218391
CPU_CLOCKS_UNHALTED,PMC1,2984157562
DATA_CACHE_ACCESSES,PMC2,3472690831
DATA_CACHE_REFILLS_ALL,PMC3,10453211
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 119,
Runtime (RDTSC) [s],12.8665,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4214,
data cache requests,3472690831,
data cache request rate,0.4903,
data cache misses,10453211,
data cache miss rate,0.0015,
data cache miss ratio,0.0030,
