Timestamp (s),Power (W)
.073437214,529.20
1.266542942,529.20
2.412392227,529.20
3.520403675,529.20
4.629655667,529.20
5.697554180,529.20
6.794448855,529.20
7.926246870,529.20
9.094178377,529.20
10.275527602,529.20
11.387962493,752.00
12.574040513,752.00
13.674875863,752.00
14.853898528,752.00
15.925439771,752.00
16.952535811,752.00
18.085351867,752.00
19.182197495,752.00
20.205773127,752.00
21.260044025,752.00
22.360598296,752.00
23.617455058,752.00
24.762269287,752.00
25.815436537,752.00
26.901476793,752.00
28.088689285,752.00
29.442630052,752.00
30.656596715,752.00
31.709502857,752.00
32.819974347,752.00
33.932195651,752.00
35.098516348,752.00
36.185871755,752.00
37.304408494,752.00
38.407744890,752.00
39.647854321,752.00
40.856233203,752.00
41.951832359,752.00
43.039386393,752.00
44.153703706,752.00
45.290328714,752.00
46.428998596,752.00
47.509904055,752.00
48.563665605,752.00
49.875387968,752.00
50.919204670,752.00
51.964168957,752.00
53.044671033,752.00
54.182268782,752.00
55.286438948,752.00
56.416074511,752.00
57.535292113,752.00
58.708395242,752.00
59.995658047,752.00
61.086906205,752.00
62.193807411,752.00
63.304177081,752.00
64.438136920,752.00
65.517747793,752.00
66.600700674,752.00
67.643010527,752.00
68.731689518,752.00
69.875410074,752.00
70.941590190,752.00
72.035373429,752.00
73.078208593,752.00
74.502154787,752.00
75.713840435,752.00
76.782582656,752.00
77.837591068,752.00
78.854058842,752.00
80.029851066,752.00
81.090926373,752.00
82.228539495,752.00
83.402354835,752.00
84.571685934,752.00
85.671651058,752.00
86.785603345,752.00
87.836627425,752.00
88.888416076,752.00
90.036744758,752.00
91.150905929,752.00
92.296854270,752.00
93.422901297,752.00
94.546182097,752.00
95.619080180,752.00
96.697927027,752.00
97.813795474,752.00
98.931999122,752.00
100.319643710,752.00
101.405906238,752.00
102.525719107,752.00
103.661325278,752.00
104.756123424,752.00
105.838363261,752.00
106.913076893,752.00
108.035930748,752.00
109.173815995,752.00
110.484255188,752.00
111.602417730,752.00
112.664699458,760.00
113.876793272,760.00
114.890226709,760.00
116.008485497,760.00
117.153236457,760.00
118.218380732,760.00
119.460788245,760.00
120.660232002,760.00
121.681351945,760.00
122.779697766,760.00
123.853177154,760.00
125.050243427,760.00
126.198205786,760.00
127.241499435,760.00
128.239531597,760.00
129.362136869,760.00
130.464883064,760.00
131.547518359,760.00
132.730436374,760.00
133.753679698,760.00
134.928246984,760.00
136.202673450,760.00
137.318039709,760.00
138.458406798,760.00
139.606766810,760.00
140.720134973,760.00
141.767729743,760.00
142.852109341,760.00
143.899264629,760.00
144.959471285,760.00
146.116358482,760.00
147.263416209,760.00
148.352819750,760.00
149.737600320,760.00
150.897633523,760.00
151.945467776,760.00
153.001420223,760.00
154.105865653,760.00
155.148440917,760.00
156.274441097,760.00
157.403619410,760.00
158.588368723,760.00
159.970605194,760.00
161.061378854,760.00
162.050788985,760.00
163.061168993,760.00
164.092521008,760.00
165.147483912,760.00
166.202877252,760.00
167.271253877,760.00
168.369496987,760.00
169.889851172,760.00
171.113297162,760.00
172.179997702,760.00
173.221758198,760.00
174.306637419,760.00
175.383120729,760.00
176.487612470,760.00
177.654707054,760.00
178.744319918,760.00
180.112429260,760.00
181.246172385,760.00
