Timestamp (s),Power (W)
.033140018,175.00
1.256276776,175.00
2.438464619,175.00
3.677970374,175.00
4.957403486,175.00
6.206856740,175.00
7.487636609,175.00
8.728035642,175.00
9.968382835,175.00
11.197041172,175.00
13.017596884,175.00
14.237774199,175.00
15.458519232,175.00
16.757860463,175.00
18.007617277,175.00
19.327851024,175.00
20.588121536,175.00
21.837945869,175.00
23.157893457,175.00
24.497084766,175.00
25.787325135,175.00
27.047736767,175.00
28.927748396,175.00
30.220217161,175.00
31.469022256,175.00
32.697538193,175.00
33.937729467,175.00
35.237599576,175.00
36.498211567,175.00
37.777727719,175.00
39.077758549,175.00
40.367663999,175.00
41.627771111,175.00
42.877232325,175.00
44.738109514,175.00
46.007502766,175.00
47.327897354,175.00
48.567820867,175.00
49.827720060,175.00
51.087022973,175.00
52.418020859,175.00
53.707770949,175.00
54.917315246,175.00
56.148191019,175.00
57.377903033,175.00
58.658625183,175.00
61.168317989,175.00
62.407025985,175.00
63.637075479,175.00
64.927440368,175.00
66.198481618,175.00
67.467372552,175.00
68.748085141,175.00
70.017706673,175.00
71.267444447,175.00
72.497407661,175.00
73.806485072,175.00
75.067490742,175.00
76.747283505,175.00
78.088284810,175.00
79.337274705,175.00
80.617089256,175.00
81.837815050,175.00
83.067662984,175.00
84.277363281,175.00
85.517893793,175.00
86.827819682,175.00
88.088121794,175.00
89.286660513,175.00
90.513782333,175.00
92.611185113,175.00
93.818153335,175.00
95.007231994,175.00
96.247795546,175.00
97.498435758,175.00
98.727991533,175.00
100.007619484,175.00
101.317666293,175.00
102.567897066,175.00
103.857184837,175.00
105.157612226,175.00
106.407148360,175.00
107.737361606,175.00
108.977429760,175.00
110.286976530,175.00
111.497676984,175.00
112.717901378,175.00
113.927690875,175.00
115.167816911,175.00
116.427876742,175.00
117.637813956,175.00
118.857971348,175.00
120.067517762,175.00
121.298165853,175.00
122.567676465,175.00
124.007240250,175.00
125.277528980,175.00
126.557462731,175.00
127.846934622,175.00
129.067743733,175.00
130.367105044,175.00
131.587863435,175.00
132.836860209,175.00
134.047377101,175.00
135.288049652,175.00
136.547075165,175.00
137.797330896,175.00
139.677559263,175.00
140.927406315,175.00
142.188222624,175.00
143.458211995,175.00
144.738063466,175.00
145.987739558,175.00
147.207887311,175.00
148.497476721,175.00
149.767805772,175.00
150.961283498,175.00
152.174438585,175.00
153.417430891,175.00
155.288048797,175.00
156.577411289,175.00
157.787739101,175.00
159.067511332,175.00
160.348203601,175.00
161.617907253,175.00
162.817416047,175.00
164.087492378,175.00
165.367532768,175.00
166.687684557,175.00
168.017700085,175.00
169.307929815,175.00
170.998199689,175.00
172.268279660,175.00
173.568087090,175.00
174.808290601,175.00
176.056891896,175.00
177.297606286,175.00
178.528431817,175.00
179.767430491,175.00
181.117919898,175.00
182.337005812,175.00
183.608100661,175.00
184.927685851,175.00
186.737338841,175.00
188.017903471,175.00
189.297649782,175.00
190.527562714,175.00
191.777423646,175.00
193.047476577,175.00
194.348315845,175.00
