STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595139237 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 100
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2061416910179
CPU_CLOCKS_UNHALTED,PMC1,1367397870019
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,30946679302
TABLE,Group 1 Metric,L2,8
Metric,HWThread 100,
Runtime (RDTSC) [s],562.5868,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6633,
L2D load bandwidth [MBytes/s],3520.5010,
L2D load data volume [GBytes],1980.5875,
L2 bandwidth [MBytes/s],3520.5010,
L2 data volume [GBytes],1980.5875,
