STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595146337 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 23
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2186664074309
CPU_CLOCKS_UNHALTED,PMC1,1358536023233
RETIRED_UOPS,PMC2,2170826930390
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 23,
Runtime (RDTSC) [s],562.4153,
Runtime unhalted [s],523.4911,
Clock [MHz],-,
CPI,0.6213,
CPI (based on uops),0.6258,
IPC,1.6096,
