STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595138954 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 37
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2074915107345
CPU_CLOCKS_UNHALTED,PMC1,1348999026358
RETIRED_UOPS,PMC2,2049815807927
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 37,
Runtime (RDTSC) [s],562.7857,
Runtime unhalted [s],519.8176,
Clock [MHz],-,
CPI,0.6501,
CPI (based on uops),0.6581,
IPC,1.5381,
