Cnode ID, Thread ID,CYCLES_NOT_IN_HALT,RETIRED_INSTRUCTIONS,perf::PERF_COUNT_HW_CACHE_L1D:MISS,perf::PERF_COUNT_HW_CACHE_L1D:ACCESS,execution,mpi,comp,regionName,iteration
0,0,787842124960,1887551005709,8034871973,1010423854747,313.007,154.592,158.415,iterate,0
0,1,783185652425,1643072819366,9410273383,874175130776,313.007,112.494,200.513,iterate,0
0,2,782612458939,1609883943213,9488796076,856370195355,313.009,107.343,205.666,iterate,0
0,3,788870338935,1875024264520,8166518113,1005463054157,313.011,153.438,159.573,iterate,0
0,4,785693294897,1847296457308,9067453735,986484732913,313.012,145.412,167.599,iterate,0
0,5,774886086405,1601293667714,10686491666,853015185246,313.006,100.223,212.783,iterate,0
0,6,775933693155,1548841017239,10833229007,823836538281,313.008,92.2354,220.772,iterate,0
0,7,781555583497,1794084923746,9120756786,959558167316,313.012,141.084,171.928,iterate,0
0,8,783742158477,1797180976094,9287509862,958581646137,313.02,140.466,172.554,iterate,0
0,9,770425599152,1552890002493,10932082946,821426578159,313.013,93.7393,219.274,iterate,0
0,10,772089403131,1541249360270,10934971587,816778397093,313.011,87.2682,225.743,iterate,0
0,11,782070474727,1823717161608,9449612496,974015198960,313.02,138.188,174.832,iterate,0
0,12,791660207764,1905692814177,8162246301,1021875491370,313.015,156.547,156.467,iterate,0
0,13,778977230361,1610793033794,9551940454,855663258292,313.014,111.475,201.539,iterate,0
0,14,781810112394,1574916774286,9609869332,837273868533,313.011,106.129,206.882,iterate,0
0,15,784969812942,1848239130742,8298171520,989355264990,313.019,151.97,161.049,iterate,0
0,16,784196336711,1743421082877,9540363481,929255900417,313.017,130.328,182.688,iterate,0
0,17,773018902683,1518135595214,11206148683,804624058665,313.018,83.494,229.524,iterate,0
0,18,770707807837,1464667101111,11236048021,774975050120,313.018,75.7361,237.282,iterate,0
0,19,782370671317,1746993064728,9706241231,932141562573,313.021,127.207,185.813,iterate,0
0,20,778485742619,1704937638781,10643077800,908015409437,313.017,117.24,195.777,iterate,0
0,21,768975927725,1449441082345,12694575118,765919066834,313.019,64.1446,248.875,iterate,0
0,22,768620197024,1402778198116,12680418637,739609489968,313.018,60.7186,252.3,iterate,0
0,23,774817555692,1689862855984,10816722215,900147339997,313.02,110.168,202.852,iterate,0
0,24,776488759319,1667693050399,10861374634,886027194836,313.018,106.959,206.058,iterate,0
0,25,762460971888,1398629051317,12965546774,735973995127,313.015,59.1426,253.872,iterate,0
0,26,764928356333,1375233120415,12955578988,722863571077,313.017,52.9115,260.106,iterate,0
0,27,774177494558,1648931222492,11101063479,876531061489,313.018,103.808,209.21,iterate,0
0,28,782046441120,1723884165649,9651551187,917421412380,313.017,127.215,185.803,iterate,0
0,29,771348520756,1484399022117,11374728943,785805256502,313.018,81.4783,231.54,iterate,0
0,30,771331678841,1478571312928,11397037392,782114529261,313.02,78.4322,234.587,iterate,0
0,31,778772819657,1728870449975,9761987927,921336909465,313.02,123.84,189.18,iterate,0
0,32,783167779668,1703753387735,9516324513,909046761861,313.011,123.279,189.732,iterate,0
0,33,769745371819,1421496835672,11294272204,752713961122,313.004,72.8949,240.109,iterate,0
0,34,768578593939,1408057709622,11756748121,745116710003,313.012,70.3705,242.641,iterate,0
0,35,781100945006,1686636908536,9705615841,899449993384,313.006,120.311,192.695,iterate,0
0,36,777001935096,1624742048364,10595090985,865438170805,313.007,105.053,207.953,iterate,0
0,37,765292273827,1382312204200,12709463822,730636955249,313.013,57.6087,255.405,iterate,0
0,38,764339726637,1314555514296,12739540620,692949543748,313.017,49.7972,263.22,iterate,0
0,39,773764655420,1616279200879,10798037295,860478039858,313.011,99.0074,214.004,iterate,0
0,40,777076815496,1645588307263,10868727170,874748640603,313.019,103.986,209.032,iterate,0
0,41,764579500998,1345943503135,13056632248,708197952239,313.019,51.893,261.126,iterate,0
0,42,758655401758,1279310313696,12979047460,671503281358,313.02,44.288,268.732,iterate,0
0,43,774338210164,1611385443066,11093289470,856669141479,313.02,98.0314,214.988,iterate,0
0,44,780292156758,1742448415361,9612864402,930440801795,313.014,118.664,194.35,iterate,0
0,45,769006797636,1427148186065,11447541971,755281354661,313.011,73.5622,239.449,iterate,0
0,46,769858375109,1389888334827,11436966367,734403634393,313.009,66.6681,246.341,iterate,0
0,47,776693237349,1628465911913,9771538947,868361030003,313.016,111.749,201.267,iterate,0
0,48,779632215313,1784869700972,18032613440,952301952097,313.016,130.335,182.68,iterate,0
0,49,766508994342,1462287136352,11295715016,774787716506,313.014,83.6128,229.402,iterate,0
0,50,764491316698,1433902923145,11352918755,760154202882,313.009,76.994,236.015,iterate,0
0,51,779127681009,1677169229572,9803328441,893309323066,313.013,124.891,188.122,iterate,0
0,52,779677908343,1708461519555,10361278720,909666912115,313.017,114.795,198.221,iterate,0
0,53,760417935693,1383588561509,12694739823,732312064271,313.013,66.6,246.414,iterate,0
0,54,758469180858,1362294316055,12702148024,720804773535,313.012,60.9558,252.057,iterate,0
0,55,774364211296,1630161209674,13887887770,867290931313,313.018,108.437,204.581,iterate,0
0,56,776676231208,1630058843759,10586803104,865974400355,313.019,110.589,202.43,iterate,0
0,57,759402681210,1364052273264,12914029443,720259365673,313.019,60.0103,253.009,iterate,0
