Timestamp (s),Power (W)
.127579664,300.00
1.132492983,300.00
2.095414142,300.00
3.075335750,325.00
4.047935953,350.00
5.351713494,350.00
6.545934237,350.00
7.973233568,350.00
9.007462526,375.00
10.162686770,400.00
11.302009684,425.00
12.686612581,425.00
13.989042324,425.00
15.206542931,750.00
16.501881415,750.00
17.772991236,750.00
19.031520950,750.00
20.341293328,750.00
21.628399443,750.00
22.915985451,750.00
24.239215948,775.00
25.504618166,775.00
26.977534344,775.00
28.197361300,775.00
29.500444289,775.00
30.785747799,800.00
32.079347498,775.00
33.346436188,775.00
34.668531207,775.00
35.913088378,775.00
37.224645981,775.00
38.542022601,775.00
39.850263020,775.00
41.176731759,775.00
42.493492354,775.00
43.788689074,775.00
45.110144427,775.00
46.366077305,775.00
47.713734599,775.00
49.052743585,775.00
50.353546947,775.00
51.633458891,800.00
52.918623647,800.00
54.223076440,800.00
55.553886820,800.00
56.933172493,800.00
58.273399690,800.00
59.599940271,800.00
60.847595011,800.00
62.149477589,800.00
63.441608871,800.00
64.697203911,800.00
66.011072692,800.00
67.287417485,800.00
68.599945302,800.00
69.951911106,800.00
71.185260184,800.00
72.499518475,800.00
73.803590175,800.00
75.132114488,800.00
76.401401362,800.00
77.686722422,800.00
79.042870274,800.00
80.421147455,800.00
81.741803979,800.00
83.045058073,800.00
84.322625786,800.00
85.633210555,800.00
87.217218802,800.00
88.506110032,800.00
89.867319372,800.00
91.192666704,800.00
92.495944389,800.00
93.740055756,800.00
95.121297842,800.00
96.441132566,800.00
97.763322648,800.00
99.056472966,800.00
100.284684491,800.00
101.548306732,800.00
102.843610194,800.00
104.153074345,800.00
105.488757639,800.00
106.782763538,800.00
108.071690499,800.00
109.358486916,800.00
110.660680513,800.00
111.948385503,800.00
113.256596952,800.00
114.571527171,800.00
115.917825633,800.00
117.260733200,800.00
118.568208181,800.00
119.890525777,800.00
121.139399204,800.00
122.378867834,825.00
123.652857727,825.00
125.013881072,825.00
126.311787090,825.00
127.610788406,825.00
128.939188016,800.00
130.217026296,800.00
131.555936972,800.00
132.797180767,800.00
134.038910524,800.00
135.372374081,800.00
136.698298449,800.00
137.976717734,800.00
139.296961531,800.00
140.567580726,800.00
141.860124482,800.00
143.157895331,800.00
144.455970156,800.00
145.788380854,800.00
147.172763419,800.00
148.460563956,800.00
149.738670890,800.00
151.086229139,800.00
152.382556401,800.00
153.665919157,800.00
154.970850074,800.00
156.266026547,800.00
157.566053962,800.00
158.889923436,800.00
160.126222729,800.00
161.431790582,800.00
162.753151883,800.00
164.081406017,800.00
165.370554718,800.00
166.600833600,800.00
167.955328924,800.00
169.282567172,800.00
170.550538551,800.00
171.852938425,800.00
173.205905970,800.00
174.457464947,800.00
175.769091793,800.00
177.211756042,800.00
178.533468002,800.00
179.877630606,800.00
181.205602793,800.00
182.487674656,800.00
183.809388226,800.00
185.097125702,800.00
186.392794427,800.00
187.724323003,800.00
189.034776700,800.00
190.291663700,800.00
191.622802217,800.00
192.859761236,800.00
194.162672383,800.00
195.432542350,800.00
196.756874526,800.00
198.080513364,800.00
199.411543198,800.00
200.696133604,800.00
202.004249462,800.00
203.344900818,800.00
204.627482520,800.00
205.911045572,800.00
207.347591860,800.00
208.678555267,800.00
209.938640407,800.00
211.253474278,800.00
212.590685672,800.00
213.941636893,800.00
215.288861449,825.00
216.568088142,825.00
217.894434743,825.00
219.222471466,825.00
220.445592185,800.00
221.792299718,800.00
223.105859886,800.00
224.384613257,800.00
225.692317818,800.00
226.943596616,800.00
228.277784404,800.00
229.543458016,800.00
230.789307567,800.00
232.055601834,800.00
233.391397143,800.00
234.637661045,825.00
235.968801737,825.00
237.450634386,800.00
238.699110554,800.00
240.022364417,800.00
241.327045181,800.00
242.637850960,800.00
243.973770161,800.00
245.204921063,800.00
246.507114794,800.00
247.778427797,800.00
249.053833104,800.00
250.368269744,800.00
251.665157222,800.00
252.954877949,800.00
254.270273024,800.00
255.586950751,800.00
256.921386635,800.00
258.255975743,800.00
259.566775812,800.00
260.878038432,800.00
262.203983563,800.00
263.518208708,800.00
264.817457665,825.00
266.239704753,825.00
267.726893827,825.00
269.022127777,825.00
270.314174444,800.00
271.610164129,800.00
272.959031498,800.00
274.288315387,800.00
275.552104147,800.00
276.849699332,800.00
278.172412846,800.00
279.485255223,800.00
280.738249822,800.00
282.015222451,800.00
283.349198038,800.00
284.673994974,800.00
285.950226815,800.00
287.282023506,800.00
288.604904135,800.00
289.933629320,800.00
291.258904468,800.00
292.570683218,800.00
293.866973971,800.00
295.114474232,800.00
296.430960961,800.00
297.921207539,800.00
299.226028956,800.00
300.522126824,800.00
301.848943261,800.00
303.195200044,800.00
304.524753550,800.00
305.820823147,800.00
307.128095095,825.00
308.445292431,800.00
309.764190710,800.00
311.071402356,800.00
312.386101649,800.00
313.719856430,800.00
315.036301047,800.00
316.320211570,800.00
317.621998530,800.00
318.887488952,800.00
320.170361129,800.00
321.429445720,800.00
322.752801340,800.00
324.081582765,800.00
325.422188918,800.00
326.766909974,825.00
328.155702522,800.00
329.484048065,800.00
330.820765140,800.00
332.161900396,800.00
333.481418589,800.00
334.823364581,800.00
336.105864102,800.00
337.416574825,800.00
338.709072658,800.00
340.066405319,800.00
341.368156666,800.00
342.654154614,800.00
343.982537564,800.00
345.320926636,800.00
346.635658271,800.00
347.901456480,800.00
349.140760829,800.00
350.450854716,800.00
351.824210612,800.00
353.146788965,800.00
354.452921372,800.00
355.754185917,800.00
357.178647594,825.00
358.436724807,825.00
359.680337135,825.00
360.952557196,825.00
362.256751264,800.00
363.550350455,800.00
364.885547837,825.00
366.199317027,825.00
367.485957402,825.00
368.694618257,825.00
369.754353100,450.00
