STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595144622 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 67
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3126627349646
CPU_CLOCKS_UNHALTED,PMC1,1649879911844
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,29187946767
TABLE,Group 1 Metric,L2,8
Metric,HWThread 67,
Runtime (RDTSC) [s],664.7600,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5277,
L2D load bandwidth [MBytes/s],2810.0795,
L2D load data volume [GBytes],1868.0286,
L2 bandwidth [MBytes/s],2810.0795,
L2 data volume [GBytes],1868.0286,
