    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5776012-sb   jvandijk   experiment-ear.j MO     1     2.57/2.60/---    567.00     535.05   ---     ---   303374       ---      ---     ---   ---             ---     ---          
[0m[0m5776012-0    jvandijk   experiment-ear.j MO     1     2.57/2.60/1.47   535.01     555.72   147.65  0.60  297314       1.6901   1.4     31.2  0.00/---        ---     ---          

