JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
5776012;0;tcn368;2574000;1467000;2600000;0.983697;0.602455;35.976828;153.692281;14.932861;28.383362;391.177365;0.000000;419.504699;7533989496885;12505474952095;921.726506;101575269812;72610693865;0;0;0;22391459046584;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162924;26;03-04-2024 18:48:44
5776012;0;tcn368;2574000;1467000;2600000;1.271896;0.576804;32.261666;142.413954;28.862227;34.066073;496.502820;0.000000;422.107988;3959485881523;6864520206840;914.970708;51371653230;36546597691;0;0;0;33764693722336;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162938;40;03-04-2024 18:48:58
5776012;0;tcn368;2574000;1467000;2600000;1.095897;0.606480;36.013298;151.413790;0.007104;29.198289;491.834722;0.000000;421.682956;4143372714325;6831834138063;925.268378;56588415962;40439355438;0;0;0;46398402037536;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162952;54;03-04-2024 18:49:12
5776012;0;tcn368;2574000;1467000;2600000;1.139296;0.599597;32.469953;145.533526;0.007716;32.126820;533.223792;0.000000;422.006744;4524865296822;7546505619669;925.937673;60343921628;43047890546;0;0;0;59850652561512;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162964;66;03-04-2024 18:49:24
5776012;0;tcn368;2574000;1467000;2600000;1.261696;0.589085;32.613088;143.703129;0.007481;32.922533;487.201316;0.000000;423.639739;3937816950320;6684628758630;924.273696;51755643942;36853353002;0;0;0;71336703647392;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162977;79;03-04-2024 18:49:37
5776012;0;tcn368;2574000;1467000;2600000;1.127297;0.594284;32.787716;147.072384;0.004174;31.885144;575.669286;0.000000;424.117717;7101149083026;11949076921022;927.115137;95350698281;67954595288;0;0;0;92514404811520;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162999;101;03-04-2024 18:49:59
5776012;0;tcn368;2574000;1467000;2600000;1.107647;0.610939;34.560277;149.838285;0.004252;30.000883;587.642251;0.000000;423.057435;6963625166881;11398226963412;932.071724;95047678045;67816908512;0;0;0;113683511872576;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163020;122;03-04-2024 18:50:20
5776012;0;tcn368;2574000;1467000;2600000;1.063897;0.600902;33.913599;149.057342;0.004435;30.752638;525.050926;0.000000;424.535927;6665073287619;11091773430959;934.341295;90319340199;64371854672;0;0;0;133767434401256;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163042;144;03-04-2024 18:50:42
5776012;0;tcn368;2574000;1467000;2600000;1.074497;0.600131;33.265925;147.606836;0.004385;31.307795;578.038044;0.000000;424.429565;6755504754527;11256725819904;935.160401;90935581774;64801267306;0;0;0;153996836006816;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163063;165;03-04-2024 18:51:03
5776012;0;tcn368;2574000;1467000;2600000;1.058047;0.610416;34.514652;149.779175;0.004454;30.062055;587.450357;0.000000;423.660049;6651615963360;10896854942783;937.231394;90564747235;64612793357;0;0;0;174185359702520;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163084;186;03-04-2024 18:51:24
5776012;0;tcn368;2574000;1467000;2600000;1.067047;0.602024;33.605034;148.291662;0.004418;30.872431;525.094144;0.000000;424.741395;6707631039830;11141791223095;938.047942;90623967050;64542734272;0;0;0;194343943322000;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163106;209;03-04-2024 18:51:46
5776012;0;tcn368;2574000;1467000;2600000;1.161697;0.583525;31.615823;142.920415;0.004062;33.714223;590.429575;0.000000;425.906466;7279058822424;12474279777470;935.099901;94977865862;67524903102;0;0;0;215401556718504;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163129;231;03-04-2024 18:52:09
5776012;0;tcn368;2574000;1467000;2600000;1.068597;0.603017;33.659886;148.304949;0.004404;30.813831;552.874573;0.000000;424.873372;6752019394133;11197066745391;935.993632;91355549572;65125443306;0;0;0;235725596009912;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163151;253;03-04-2024 18:52:31
5776012;0;tcn368;2574000;1467000;2600000;1.127997;0.597849;33.486317;147.204981;0.004184;31.579093;551.065491;0.000000;424.967208;7064900068881;11817189502760;936.020627;94544535363;67411407410;0;0;0;256776610277656;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163173;275;03-04-2024 18:52:53
5776012;0;tcn368;2574000;1467000;2600000;1.063747;0.604671;33.487037;149.015714;0.004437;30.727348;585.524676;0.000000;424.986352;6666507696448;11025017361358;936.887182;90348035817;64427729284;0;0;0;276883706197576;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163195;297;03-04-2024 18:53:15
5776012;0;tcn368;2574000;1467000;2600000;1.119497;0.603773;33.410419;148.170906;0.004202;30.766083;555.964147;0.000000;424.649595;7086141441669;11736438703670;937.421534;95823487955;68314063106;0;0;0;298202210878488;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163216;318;03-04-2024 18:53:36
