Timestamp (s),Power (W)
.085191658,529.20
1.290084427,529.20
2.434809326,529.20
3.636133688,529.20
4.845720948,529.20
6.070477064,529.20
7.259882610,529.20
8.438052503,529.20
9.711214668,529.20
11.064965094,624.00
12.323299661,784.00
13.573316782,784.00
14.781329048,784.00
15.989085569,784.00
17.190189805,784.00
18.567445440,784.00
19.797665629,784.00
20.984438707,784.00
22.182509045,856.00
23.395889023,856.00
24.616690106,856.00
25.864409297,856.00
27.043705007,856.00
28.509557516,856.00
29.879756031,856.00
31.140564361,856.00
32.384409582,856.00
33.585640775,856.00
34.835847268,856.00
36.125188551,856.00
37.325356284,856.00
38.484566717,856.00
39.672780540,856.00
40.910659755,856.00
42.137056382,856.00
43.640731923,856.00
44.878932408,856.00
46.153293915,856.00
47.472212422,856.00
48.716072556,856.00
50.057434165,856.00
51.263220219,856.00
52.482312234,856.00
53.672156951,856.00
54.858265801,856.00
56.368453900,848.00
57.745597376,848.00
59.059570312,848.00
60.285848142,848.00
61.499412860,848.00
62.607093506,848.00
63.805154516,848.00
65.019511782,848.00
66.227452164,848.00
67.455243748,856.00
68.771745514,856.00
69.969891337,856.00
71.387656820,856.00
72.558909236,856.00
73.755433235,856.00
75.032303147,856.00
76.279695797,856.00
77.519678869,856.00
78.968340518,856.00
80.286897463,856.00
81.521787734,856.00
82.709269490,856.00
83.920276561,856.00
85.063445424,856.00
86.484919591,856.00
87.726290171,856.00
89.031218734,856.00
90.400212854,856.00
91.719920636,856.00
92.907508948,856.00
94.092087062,856.00
95.274122321,856.00
96.496133158,856.00
97.683585705,856.00
98.805769097,856.00
100.034341233,856.00
101.221930119,856.00
102.492272183,856.00
103.851044016,856.00
105.050926133,856.00
106.266437863,856.00
107.471116503,856.00
108.693260459,856.00
110.045733659,856.00
111.272541277,856.00
112.618046563,856.00
113.849684170,856.00
115.101881620,856.00
116.460362653,856.00
117.643498511,856.00
119.109704028,856.00
120.362533123,856.00
121.571377014,856.00
122.761575582,856.00
123.969730531,856.00
125.327763643,856.00
126.554383104,856.00
127.719549541,856.00
128.890253876,856.00
130.118213271,856.00
131.465658893,856.00
132.645874366,856.00
133.832364235,856.00
135.055869634,856.00
136.372944467,856.00
137.632610904,856.00
139.027948544,856.00
140.285498488,856.00
141.489384894,856.00
142.642823588,856.00
143.814610471,856.00
144.970920483,856.00
146.183812301,856.00
147.457885581,856.00
148.871448687,856.00
150.070738750,856.00
151.330232325,856.00
152.590845281,856.00
153.806916153,856.00
154.967104900,856.00
156.176849287,856.00
157.329909128,856.00
158.609713734,856.00
159.800038658,856.00
160.987870528,856.00
162.153144938,856.00
163.622697432,856.00
164.901525779,856.00
166.090703114,856.00
167.252421773,856.00
168.486543039,856.00
169.911447001,856.00
171.008557861,856.00
172.213164023,856.00
173.413660612,856.00
174.674578764,856.00
175.872938742,856.00
177.077799054,856.00
178.398785358,856.00
179.750174388,856.00
181.008747251,856.00
182.219781447,856.00
183.473853003,856.00
184.673897059,856.00
185.951503690,856.00
187.182304504,856.00
188.358695576,856.00
189.555038300,856.00
191.047823937,856.00
192.290523750,856.00
193.561824554,856.00
194.742746396,856.00
196.079204237,856.00
197.348514345,856.00
198.876513856,856.00
200.154586511,856.00
201.383063228,856.00
202.595937955,856.00
203.828004919,856.00
205.048616354,856.00
206.502768087,856.00
207.730489242,856.00
209.202858593,856.00
210.516935152,856.00
211.719132008,856.00
212.916690500,856.00
214.037956279,856.00
215.358474164,856.00
216.748197058,856.00
217.934418975,856.00
219.104786195,856.00
220.354146206,856.00
221.573304426,856.00
222.787198613,856.00
224.210893926,856.00
225.452843132,856.00
226.767090659,856.00
227.988360339,856.00
229.503633392,856.00
230.751328289,856.00
231.967293274,856.00
233.125228097,856.00
234.365409520,856.00
235.549180879,856.00
236.784788177,856.00
238.004193350,856.00
239.436038737,856.00
240.725699067,856.00
241.899822108,856.00
243.098376293,856.00
244.298803807,856.00
245.581821984,856.00
246.810862153,856.00
248.128081836,856.00
249.412358341,856.00
250.812068903,856.00
252.059455801,856.00
253.295867526,856.00
254.574303047,856.00
255.795381715,856.00
257.026789671,856.00
258.407061127,856.00
259.803981829,856.00
260.974809584,856.00
262.143781608,856.00
263.395211821,856.00
264.549242580,856.00
265.783962239,856.00
266.997728899,856.00
268.232917815,856.00
269.627203172,856.00
270.857171711,856.00
272.064543755,856.00
273.348656265,856.00
274.565892808,856.00
275.716831288,856.00
276.944729948,856.00
278.166123202,856.00
279.422923164,856.00
280.645605013,856.00
281.841815634,856.00
283.073101671,856.00
284.354521212,856.00
285.600977817,856.00
286.819835630,856.00
288.026178771,856.00
289.545695524,856.00
290.849124601,856.00
292.007897693,856.00
293.192819038,856.00
294.389592790,856.00
295.622383085,856.00
296.820564501,856.00
297.998441352,856.00
299.321956797,856.00
300.602424013,856.00
301.928790248,856.00
303.136283438,856.00
304.389532796,856.00
305.654014219,856.00
306.889461821,856.00
308.088021554,856.00
309.275352591,856.00
310.724171020,856.00
312.028444594,856.00
313.185913089,856.00
314.404341946,856.00
315.633800699,856.00
316.878423533,856.00
318.081640413,856.00
319.521909526,856.00
320.787983707,856.00
322.006889994,856.00
323.238896968,856.00
324.457958113,856.00
325.702541353,856.00
326.945409764,856.00
328.196108162,856.00
329.624997998,856.00
330.866681554,856.00
332.113357758,856.00
333.296901543,856.00
334.449732024,856.00
335.590895873,856.00
336.832872985,856.00
338.045956145,856.00
339.200604419,856.00
340.461078850,856.00
341.774556046,856.00
342.996728891,856.00
344.436761296,856.00
345.616287191,856.00
346.793316002,856.00
347.977913678,856.00
349.265825219,856.00
350.676967321,856.00
352.009126244,856.00
353.198577967,856.00
354.371434534,856.00
355.597563600,856.00
356.833975022,856.00
358.039071452,856.00
359.405808501,856.00
360.653475943,856.00
361.995330431,856.00
363.181800067,856.00
364.331559397,856.00
365.541618018,856.00
366.756960189,856.00
367.892932377,856.00
369.094139133,856.00
370.375560415,856.00
371.652696147,856.00
372.916514793,856.00
