STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595124262 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 96
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1201156487193
CPU_CLOCKS_UNHALTED,PMC1,638376595399
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,10666236670
TABLE,Group 1 Metric,L2,8
Metric,HWThread 96,
Runtime (RDTSC) [s],282.7853,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5315,
L2D load bandwidth [MBytes/s],2413.9841,
L2D load data volume [GBytes],682.6391,
L2 bandwidth [MBytes/s],2413.9841,
L2 data volume [GBytes],682.6391,
