STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595145937 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 78
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1667590598846
CPU_CLOCKS_UNHALTED,PMC1,691309999199
RETIRED_UOPS,PMC2,1679571936178
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 78,
Runtime (RDTSC) [s],298.6936,
Runtime unhalted [s],266.3858,
Clock [MHz],-,
CPI,0.4146,
CPI (based on uops),0.4116,
IPC,2.4122,
