STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595139792 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 122
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1282235408525
CPU_CLOCKS_UNHALTED,PMC1,642684287783
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,10779231586
TABLE,Group 1 Metric,L2,8
Metric,HWThread 122,
Runtime (RDTSC) [s],280.7381,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5012,
L2D load bandwidth [MBytes/s],2457.3467,
L2D load data volume [GBytes],689.8708,
L2 bandwidth [MBytes/s],2457.3467,
L2 data volume [GBytes],689.8708,
