STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.5950881 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 13
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1496333404211
CPU_CLOCKS_UNHALTED,PMC1,685654682900
RETIRED_UOPS,PMC2,1496317277097
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 13,
Runtime (RDTSC) [s],298.7293,
Runtime unhalted [s],264.2125,
Clock [MHz],-,
CPI,0.4582,
CPI (based on uops),0.4582,
IPC,2.1823,
