STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595143379 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 47
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1093617421627
CPU_CLOCKS_UNHALTED,PMC1,629365289348
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,11568125097
TABLE,Group 1 Metric,L2,8
Metric,HWThread 47,
Runtime (RDTSC) [s],280.8788,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5755,
L2D load bandwidth [MBytes/s],2635.8702,
L2D load data volume [GBytes],740.3600,
L2 bandwidth [MBytes/s],2635.8702,
L2 data volume [GBytes],740.3600,
