STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595139737 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 23
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1154493350969
CPU_CLOCKS_UNHALTED,PMC1,665119218525
DATA_CACHE_ACCESSES,PMC2,576878304117
DATA_CACHE_REFILLS_ALL,PMC3,3425629844
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 23,
Runtime (RDTSC) [s],299.0057,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5761,
data cache requests,576878304117,
data cache request rate,0.4997,
data cache misses,3425629844,
data cache miss rate,0.0030,
data cache miss ratio,0.0059,
