STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595100556 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 85
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1178695446839
CPU_CLOCKS_UNHALTED,PMC1,636109390692
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,10143715773
TABLE,Group 1 Metric,L2,8
Metric,HWThread 85,
Runtime (RDTSC) [s],280.8515,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5397,
L2D load bandwidth [MBytes/s],2311.5343,
L2D load data volume [GBytes],649.1978,
L2 bandwidth [MBytes/s],2311.5343,
L2 data volume [GBytes],649.1978,
