STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595145687 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 21
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1152848758768
CPU_CLOCKS_UNHALTED,PMC1,670890329874
RETIRED_UOPS,PMC2,1143251095390
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 21,
Runtime (RDTSC) [s],299.5894,
Runtime unhalted [s],258.5174,
Clock [MHz],-,
CPI,0.5819,
CPI (based on uops),0.5868,
IPC,1.7184,
