STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595144936 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 2
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1554644407844
CPU_CLOCKS_UNHALTED,PMC1,693022834388
DATA_CACHE_ACCESSES,PMC2,790580363233
DATA_CACHE_REFILLS_ALL,PMC3,3041936540
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 2,
Runtime (RDTSC) [s],299.8789,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4458,
data cache requests,790580363233,
data cache request rate,0.5085,
data cache misses,3041936540,
data cache miss rate,0.0020,
data cache miss ratio,0.0038,
