STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595142902 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 109
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1176862303594
CPU_CLOCKS_UNHALTED,PMC1,635255918350
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,11935229937
TABLE,Group 1 Metric,L2,8
Metric,HWThread 109,
Runtime (RDTSC) [s],280.6241,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5398,
L2D load bandwidth [MBytes/s],2721.9855,
L2D load data volume [GBytes],763.8547,
L2 bandwidth [MBytes/s],2721.9855,
L2 data volume [GBytes],763.8547,
