STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595145332 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 80
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1256027186861
CPU_CLOCKS_UNHALTED,PMC1,637968125006
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,10657797397
TABLE,Group 1 Metric,L2,8
Metric,HWThread 80,
Runtime (RDTSC) [s],283.2683,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5079,
L2D load bandwidth [MBytes/s],2407.9609,
L2D load data volume [GBytes],682.0990,
L2 bandwidth [MBytes/s],2407.9609,
L2 data volume [GBytes],682.0990,
