    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5762102-sb   jvandijk   experiment-perf- NP     1     2.57/2.60/---    2375.00    579.01   ---     ---   1375143      ---      ---     ---   ---             ---     ---          
[0m[0m5762102-4    jvandijk   experiment-perf- NP     1     2.57/2.60/---    590.00     585.56   ---     ---   345482       ---      ---     ---   ---             ---     ---          
[0m[0m5762102-3    jvandijk   experiment-perf- NP     1     2.57/2.60/---    584.00     582.46   ---     ---   340156       ---      ---     ---   ---             ---     ---          
[0m[0m5762102-2    jvandijk   experiment-perf- NP     1     2.57/2.60/---    6.00       449.50   ---     ---   2697         ---      ---     ---   ---             ---     ---          
[0m[0m5762102-1    jvandijk   experiment-perf- NP     1     2.57/2.60/---    587.00     581.13   ---     ---   341123       ---      ---     ---   ---             ---     ---          
[0m[0m5762102-0    jvandijk   experiment-perf- NP     1     2.57/2.60/---    594.00     577.96   ---     ---   343309       ---      ---     ---   ---             ---     ---          

