    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5762108-sb   jvandijk   experiment-perf- NP     1     2.57/2.60/---    1203.00    547.38   ---     ---   658494       ---      ---     ---   ---             ---     ---          
[0m[0m5762108-4    jvandijk   experiment-perf- NP     1     2.57/2.60/---    292.00     556.52   ---     ---   162503       ---      ---     ---   ---             ---     ---          
[0m[0m5762108-3    jvandijk   experiment-perf- NP     1     2.57/2.60/---    297.00     552.17   ---     ---   163994       ---      ---     ---   ---             ---     ---          
[0m[0m5762108-2    jvandijk   experiment-perf- NP     1     2.57/2.60/---    6.00       531.33   ---     ---   3188         ---      ---     ---   ---             ---     ---          
[0m[0m5762108-1    jvandijk   experiment-perf- NP     1     2.57/2.60/---    296.00     558.02   ---     ---   165174       ---      ---     ---   ---             ---     ---          
[0m[0m5762108-0    jvandijk   experiment-perf- NP     1     2.57/2.60/---    299.00     539.52   ---     ---   161315       ---      ---     ---   ---             ---     ---          

