STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595113401 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 90
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5586710616
CPU_CLOCKS_UNHALTED,PMC1,2938345637
DATA_CACHE_ACCESSES,PMC2,2676204558
DATA_CACHE_REFILLS_ALL,PMC3,12490848
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 90,
Runtime (RDTSC) [s],21.4866,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5260,
data cache requests,2676204558,
data cache request rate,0.4790,
data cache misses,12490848,
data cache miss rate,0.0022,
data cache miss ratio,0.0047,
