STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595075277 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 111
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,6053316984
CPU_CLOCKS_UNHALTED,PMC1,2913811829
RETIRED_UOPS,PMC2,6077349471
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 111,
Runtime (RDTSC) [s],19.4050,
Runtime unhalted [s],1.1228,
Clock [MHz],-,
CPI,0.4814,
CPI (based on uops),0.4795,
IPC,2.0775,
