STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595144127 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 25
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5373818478
CPU_CLOCKS_UNHALTED,PMC1,2895768383
RETIRED_UOPS,PMC2,5384137564
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 25,
Runtime (RDTSC) [s],20.4208,
Runtime unhalted [s],1.1158,
Clock [MHz],-,
CPI,0.5389,
CPI (based on uops),0.5378,
IPC,1.8557,
