STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59508085 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 109
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5728865398
CPU_CLOCKS_UNHALTED,PMC1,2948308647
DATA_CACHE_ACCESSES,PMC2,2773042888
DATA_CACHE_REFILLS_ALL,PMC3,10602959
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 109,
Runtime (RDTSC) [s],21.0748,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5146,
data cache requests,2773042888,
data cache request rate,0.4840,
data cache misses,10602959,
data cache miss rate,0.0019,
data cache miss ratio,0.0038,
