STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59514297 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 97
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5721622332
CPU_CLOCKS_UNHALTED,PMC1,2929799828
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,82391185
TABLE,Group 1 Metric,L2,8
Metric,HWThread 97,
Runtime (RDTSC) [s],19.2586,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5121,
L2D load bandwidth [MBytes/s],273.8013,
L2D load data volume [GBytes],5.2730,
L2 bandwidth [MBytes/s],273.8013,
L2 data volume [GBytes],5.2730,
