STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595142028 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 35
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5724583689
CPU_CLOCKS_UNHALTED,PMC1,2945114685
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,87960685
TABLE,Group 1 Metric,L2,8
Metric,HWThread 35,
Runtime (RDTSC) [s],20.9121,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5145,
L2D load bandwidth [MBytes/s],269.1977,
L2D load data volume [GBytes],5.6295,
L2 bandwidth [MBytes/s],269.1977,
L2 data volume [GBytes],5.6295,
