STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59511966 GHz,
TABLE,Group 1 Raw,MEM,6
Event,Counter,HWThread 99
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4583840064
CPU_CLOCKS_UNHALTED,PMC1,2227472187
DRAM_CHANNEL_0,DFC0,0
DRAM_CHANNEL_1,DFC1,0
TABLE,Group 1 Metric,MEM,6
Metric,HWThread 99,
Runtime (RDTSC) [s],10.7171,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4859,
Memory bandwidth [MBytes/s],0,
Memory data volume [GBytes],0,
