STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595072076 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 22
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4988823323
CPU_CLOCKS_UNHALTED,PMC1,2253483346
DATA_CACHE_ACCESSES,PMC2,2384443333
DATA_CACHE_REFILLS_ALL,PMC3,9589639
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 22,
Runtime (RDTSC) [s],11.4987,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4517,
data cache requests,2384443333,
data cache request rate,0.4780,
data cache misses,9589639,
data cache miss rate,0.0019,
data cache miss ratio,0.0040,
