STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595086163 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 48
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5336815737
CPU_CLOCKS_UNHALTED,PMC1,2350644545
RETIRED_UOPS,PMC2,5381475446
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 48,
Runtime (RDTSC) [s],13.2098,
Runtime unhalted [s],0.9058,
Clock [MHz],-,
CPI,0.4405,
CPI (based on uops),0.4368,
IPC,2.2704,
