Timestamp (s),Power (W)
.080274235,529.20
1.568619113,529.20
2.607967414,529.20
3.647162367,529.20
4.772974684,529.20
5.880110005,529.20
6.899686150,529.20
7.896796636,529.20
8.900894119,529.20
9.941740723,529.20
11.265960786,696.00
12.508703773,696.00
13.607724023,696.00
14.692621435,696.00
15.769134410,696.00
16.875988418,696.00
17.934799416,696.00
18.967787707,696.00
20.030031675,696.00
21.083062106,696.00
22.314521489,688.00
23.595734097,688.00
24.651713799,688.00
25.728554615,688.00
26.758200780,688.00
27.817195857,688.00
28.904736638,688.00
29.943293275,688.00
31.268153295,688.00
32.441690298,688.00
33.581606097,704.00
34.728169271,704.00
35.780085651,704.00
36.861181582,704.00
37.911858731,704.00
39.002841360,704.00
40.041603757,704.00
41.376646909,704.00
42.605990641,704.00
43.721159564,704.00
44.835128605,696.00
45.993042383,696.00
47.090664026,696.00
48.120919357,696.00
49.149368661,696.00
50.179991178,696.00
51.291756576,696.00
52.546721548,696.00
53.723116091,696.00
54.826637030,696.00
55.927187096,704.00
57.033067799,704.00
58.095657316,704.00
59.223755636,704.00
60.335404274,704.00
61.736555701,704.00
62.831843991,704.00
63.879359646,704.00
64.978095516,704.00
66.090668461,704.00
67.162937643,712.00
68.261777734,712.00
69.356914650,712.00
70.416595642,712.00
71.749008428,712.00
72.811064469,712.00
73.881931943,712.00
74.947243532,712.00
76.046169759,712.00
77.095860365,712.00
78.141063383,712.00
79.232775982,712.00
80.329009617,712.00
81.408709339,712.00
82.801319016,712.00
83.877871800,712.00
84.899606039,712.00
86.032426048,712.00
87.093064815,712.00
88.129940434,712.00
89.202352115,712.00
90.313918192,712.00
91.632121605,712.00
92.736929107,712.00
93.782262065,712.00
94.826222017,712.00
95.910050171,712.00
96.918745789,712.00
97.966956420,712.00
99.050808493,712.00
100.118746539,712.00
101.570685933,712.00
102.763789860,712.00
103.844680739,712.00
104.912842907,712.00
105.991442063,712.00
107.067705688,712.00
108.117114740,712.00
109.217114200,712.00
110.285007512,712.00
111.359329534,712.00
112.706966973,712.00
113.830629709,712.00
114.902973047,712.00
115.996336042,712.00
117.160909343,712.00
118.228767847,712.00
119.288751400,712.00
120.402579617,712.00
121.647976642,712.00
122.841068629,712.00
123.917623542,712.00
125.040983780,712.00
126.127229690,712.00
127.241093754,712.00
128.306410238,712.00
129.457234358,712.00
130.585329458,712.00
131.816965324,712.00
132.876338881,712.00
133.886210867,712.00
135.069633811,712.00
136.148040867,712.00
137.219429107,712.00
138.249799604,712.00
139.323157503,712.00
140.347771201,712.00
141.388534280,712.00
142.703183467,712.00
143.837561481,712.00
144.872985682,712.00
146.017723793,712.00
147.094360873,712.00
148.176354756,712.00
149.257639201,712.00
150.313402186,712.00
151.649097656,712.00
152.853114900,712.00
154.003119650,712.00
155.088685466,712.00
156.160336045,712.00
157.213104609,712.00
158.389854673,712.00
159.413511071,712.00
160.432760458,712.00
161.724287990,712.00
162.918125972,712.00
163.957227616,712.00
165.065979722,712.00
166.169531533,712.00
167.281680986,712.00
168.381881782,712.00
169.519020564,712.00
170.559592566,712.00
171.624590072,712.00
172.974542317,712.00
174.015274138,712.00
175.130872359,712.00
176.220880962,712.00
177.302436703,712.00
178.385620633,712.00
179.452737472,712.00
180.584666263,712.00
181.903406704,712.00
182.964817503,712.00
184.022934668,712.00
185.103782651,712.00
186.172843581,712.00
187.161784547,712.00
188.294202079,712.00
189.350638368,712.00
190.760608606,2040.00
191.990587527,2040.00
193.026195309,2040.00
194.113888010,2040.00
195.221907542,2040.00
196.313611320,2040.00
197.426842129,2040.00
198.576091075,2040.00
199.626388941,2040.00
200.634417483,2040.00
201.751090387,712.00
202.913954122,712.00
203.972891880,712.00
204.972772762,712.00
206.050565398,712.00
207.274259393,712.00
208.370023737,712.00
209.397039356,712.00
210.444848891,712.00
211.524832612,712.00
212.571060071,712.00
213.611746361,712.00
214.690844516,712.00
215.775758188,712.00
216.853772244,712.00
217.962419901,712.00
219.114562278,712.00
220.251305397,712.00
221.535843674,712.00
222.595405979,712.00
223.663597795,712.00
224.759847813,712.00
225.883616657,712.00
227.152294780,712.00
228.214001596,712.00
229.374901035,712.00
230.436876617,712.00
231.509853576,712.00
232.527599843,712.00
233.545628038,712.00
234.604293749,712.00
235.661405767,712.00
236.730833648,712.00
237.824069086,712.00
238.872005749,712.00
240.000783691,712.00
241.263856998,712.00
242.336526868,712.00
243.390709889,712.00
244.461528277,712.00
245.580878132,712.00
246.663837167,712.00
247.714609108,712.00
248.805218286,712.00
249.844048658,712.00
251.031183538,712.00
252.199136338,712.00
253.274611866,712.00
254.347732447,712.00
255.464682035,712.00
256.522822927,712.00
257.626062902,712.00
258.684624421,712.00
259.813085289,712.00
260.885674009,712.00
261.952210255,712.00
262.995134157,712.00
264.061966726,712.00
265.101681628,712.00
266.181138934,712.00
267.337913129,712.00
268.400890645,712.00
269.503982213,712.00
270.558742603,712.00
271.691306791,712.00
272.738744326,712.00
273.778805030,712.00
274.802566590,712.00
275.768080623,712.00
276.809620703,712.00
277.868314092,712.00
278.894091343,712.00
279.927282945,712.00
281.100802517,712.00
282.142814382,712.00
283.232443495,712.00
284.308135874,712.00
285.367178563,712.00
286.408653993,712.00
287.682613228,712.00
288.732297514,712.00
289.763892070,712.00
290.841633096,712.00
291.891943090,712.00
292.944757116,712.00
294.107665045,712.00
295.117410890,712.00
296.137765698,712.00
297.152458175,712.00
298.238765042,712.00
299.304440015,712.00
300.584570849,712.00
301.699262835,712.00
302.775243203,712.00
303.818787940,712.00
304.855717123,712.00
305.927340596,712.00
307.015875781,712.00
308.118920559,712.00
309.236592289,712.00
310.272575045,712.00
311.470610057,712.00
312.482303514,712.00
313.501926024,712.00
314.621142143,712.00
315.689916318,712.00
316.767733807,712.00
317.820900184,712.00
318.846740665,712.00
319.884666748,712.00
320.914618237,712.00
321.932877190,712.00
322.995339894,712.00
324.050622429,712.00
325.103779166,712.00
326.256110097,712.00
327.530073751,712.00
328.659886285,712.00
329.674011914,712.00
330.702958542,712.00
331.809641854,712.00
332.847666177,712.00
333.878149644,712.00
334.923975312,712.00
335.928686088,712.00
336.986787123,712.00
337.997577128,712.00
339.026295963,712.00
340.189068751,712.00
341.335836662,712.00
342.445556235,712.00
343.493252789,712.00
344.603066604,712.00
345.688710507,712.00
346.818916228,712.00
348.031864034,712.00
349.134563069,712.00
350.215305179,712.00
351.313079429,712.00
352.454293023,712.00
353.473342889,712.00
354.539936436,712.00
355.580411413,712.00
356.664771194,712.00
357.743949261,712.00
