Timestamp (s),Power (W)
.081343770,540.96
1.440588428,540.96
2.572360495,540.96
4.008746301,540.96
5.210963849,540.96
6.450742748,540.96
7.741783373,540.96
9.279659703,540.96
10.564662949,540.96
11.837408510,912.00
13.214874213,912.00
14.671715015,912.00
16.024465356,912.00
17.361201004,912.00
18.669979362,912.00
19.829615355,912.00
21.225454024,912.00
22.619979445,912.00
24.039004849,912.00
25.299554053,912.00
26.559213562,912.00
27.874383712,912.00
29.299793824,912.00
30.543360658,912.00
31.734120997,912.00
32.986609329,912.00
34.270378097,912.00
35.683642458,912.00
36.901107151,912.00
38.304992709,912.00
39.782125367,912.00
40.982880477,912.00
42.215214750,912.00
43.558434320,912.00
44.829230511,912.00
46.032904725,912.00
47.380182968,912.00
48.674329650,912.00
49.953447073,912.00
51.527608386,912.00
52.904621599,912.00
54.179533829,912.00
55.462447812,912.00
56.690255821,912.00
57.974705403,912.00
59.430975213,912.00
60.737119998,912.00
61.952781928,912.00
63.268232534,912.00
64.664013220,912.00
65.946863089,912.00
67.201693411,912.00
68.712239725,912.00
70.076861055,912.00
71.443022879,912.00
72.708813321,912.00
74.035553818,912.00
75.250098910,912.00
76.584433917,912.00
77.851008600,912.00
79.043918094,912.00
80.295934417,912.00
81.899557618,920.00
83.159925145,920.00
84.504123246,920.00
85.867135290,920.00
87.254293390,920.00
88.887948018,920.00
90.235883534,920.00
91.570122719,920.00
92.937275269,920.00
94.283008465,920.00
95.633851314,920.00
96.967173503,920.00
98.292065196,920.00
99.749548900,920.00
101.044140628,920.00
102.370008895,920.00
103.788849695,912.00
105.063184775,912.00
106.407605461,912.00
107.715801251,912.00
109.066901528,912.00
110.313322946,912.00
111.849326311,912.00
113.326455552,912.00
114.706984299,912.00
116.036873851,920.00
117.375119920,920.00
118.996400538,920.00
120.365863108,920.00
121.722722860,920.00
122.936219135,920.00
124.286895032,920.00
125.523877334,920.00
126.857306465,920.00
128.251942353,920.00
129.763934467,920.00
131.001388734,920.00
132.346829434,920.00
133.613283996,920.00
135.039603014,920.00
136.375114235,920.00
137.800704010,920.00
139.090591697,920.00
140.439945941,920.00
141.934143566,920.00
143.270520066,920.00
144.645647182,920.00
146.050405685,920.00
147.401391666,920.00
148.862025669,920.00
150.231375812,920.00
151.589464714,920.00
152.910374970,920.00
154.182880151,920.00
155.553703618,920.00
156.749117823,920.00
158.027637940,920.00
159.386288154,920.00
160.719990086,920.00
161.968302108,920.00
163.294088895,920.00
164.669633804,920.00
166.080295845,920.00
167.358581631,920.00
168.743651843,920.00
170.056980521,920.00
171.695650465,920.00
173.034370146,920.00
174.404733790,920.00
175.900623335,920.00
177.176412646,920.00
178.519589870,920.00
180.022998539,920.00
181.356399366,920.00
182.626406155,920.00
183.994158745,920.00
185.292055923,920.00
186.587016846,920.00
187.928864135,920.00
189.512218071,920.00
190.865683926,920.00
192.171963761,920.00
193.540498990,920.00
194.941829082,920.00
196.306314792,920.00
197.596073069,920.00
198.973364585,920.00
200.250382747,920.00
201.698075052,920.00
203.023708890,920.00
204.309868280,920.00
205.668996957,920.00
206.928992516,920.00
208.242705609,920.00
209.748599754,920.00
211.094757617,920.00
212.383102846,920.00
213.791699280,920.00
215.178680544,920.00
216.472167088,920.00
217.870499439,920.00
219.371183225,920.00
220.742307337,920.00
222.042700579,920.00
223.361453151,920.00
224.619398901,920.00
225.942363158,920.00
