STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595127209 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 125
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1355942247943
CPU_CLOCKS_UNHALTED,PMC1,629232898294
DATA_CACHE_ACCESSES,PMC2,689738703441
DATA_CACHE_REFILLS_ALL,PMC3,3113448717
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 125,
Runtime (RDTSC) [s],274.0811,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4641,
data cache requests,689738703441,
data cache request rate,0.5087,
data cache misses,3113448717,
data cache miss rate,0.0023,
data cache miss ratio,0.0045,
