STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595125464 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 93
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1113996074561
CPU_CLOCKS_UNHALTED,PMC1,616230114718
DATA_CACHE_ACCESSES,PMC2,556047901368
DATA_CACHE_REFILLS_ALL,PMC3,2834316020
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 93,
Runtime (RDTSC) [s],273.6412,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5532,
data cache requests,556047901368,
data cache request rate,0.4991,
data cache misses,2834316020,
data cache miss rate,0.0025,
data cache miss ratio,0.0051,
