STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595123784 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 82
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1070438225455
CPU_CLOCKS_UNHALTED,PMC1,621123663096
RETIRED_UOPS,PMC2,1064677340428
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 82,
Runtime (RDTSC) [s],275.1771,
Runtime unhalted [s],239.3426,
Clock [MHz],-,
CPI,0.5803,
CPI (based on uops),0.5834,
IPC,1.7234,
