STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595124564 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 112
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1457902768774
CPU_CLOCKS_UNHALTED,PMC1,643907998771
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,9247653374
TABLE,Group 1 Metric,L2,8
Metric,HWThread 112,
Runtime (RDTSC) [s],280.8336,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4417,
L2D load bandwidth [MBytes/s],2107.4748,
L2D load data volume [GBytes],591.8498,
L2 bandwidth [MBytes/s],2107.4748,
L2 data volume [GBytes],591.8498,
