STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595124808 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 30
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1127099470635
CPU_CLOCKS_UNHALTED,PMC1,635229034458
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,9795028240
TABLE,Group 1 Metric,L2,8
Metric,HWThread 30,
Runtime (RDTSC) [s],278.2663,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5636,
L2D load bandwidth [MBytes/s],2252.8122,
L2D load data volume [GBytes],626.8818,
L2 bandwidth [MBytes/s],2252.8122,
L2 data volume [GBytes],626.8818,
