STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595092341 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 108
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1071402249157
CPU_CLOCKS_UNHALTED,PMC1,627256666596
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,11929138086
TABLE,Group 1 Metric,L2,8
Metric,HWThread 108,
Runtime (RDTSC) [s],278.1588,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5855,
L2D load bandwidth [MBytes/s],2744.7087,
L2D load data volume [GBytes],763.4648,
L2 bandwidth [MBytes/s],2744.7087,
L2 data volume [GBytes],763.4648,
