STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595124766 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 57
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1334224465516
CPU_CLOCKS_UNHALTED,PMC1,633849697163
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,11504517663
TABLE,Group 1 Metric,L2,8
Metric,HWThread 57,
Runtime (RDTSC) [s],278.5482,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4751,
L2D load bandwidth [MBytes/s],2643.3098,
L2D load data volume [GBytes],736.2891,
L2 bandwidth [MBytes/s],2643.3098,
L2 data volume [GBytes],736.2891,
