STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.530521226 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 17
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1061770703178
CPU_CLOCKS_UNHALTED,PMC1,613712292462
RETIRED_UOPS,PMC2,1057595862729
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 17,
Runtime (RDTSC) [s],284.7602,
Runtime unhalted [s],242.5241,
Clock [MHz],-,
CPI,0.5780,
CPI (based on uops),0.5803,
IPC,1.7301,
