STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595103906 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 43
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,828621557398
CPU_CLOCKS_UNHALTED,PMC1,604607329126
DATA_CACHE_ACCESSES,PMC2,405478126587
DATA_CACHE_REFILLS_ALL,PMC3,3504982528
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 43,
Runtime (RDTSC) [s],273.9584,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7297,
data cache requests,405478126587,
data cache request rate,0.4893,
data cache misses,3504982528,
data cache miss rate,0.0042,
data cache miss ratio,0.0086,
